#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2026-05-27-06-11-56
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1779811540.994532	CyNN8L1b0RSmo4rEq6	192.168.206.128	35850	192.168.206.131	53	udp	dns	0.000459	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.012504	CcPTGH1zefKiS1dwse	192.168.206.128	40852	192.168.206.131	53	udp	dns	0.000226	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.028280	CC6yNs2kRhBlDSGdLb	192.168.206.128	38282	192.168.206.131	53	udp	dns	0.000262	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.045950	CDbe9D1yb6rqVIvKcd	192.168.206.128	41694	192.168.206.131	53	udp	dns	0.000147	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.062662	Cujxpe2qPvcpAdR1Md	192.168.206.128	43774	192.168.206.131	53	udp	dns	0.000171	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.079938	Cry1Rw4XFU09opAke	192.168.206.128	45785	192.168.206.131	53	udp	dns	0.000174	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.098413	CtjKwGWumhHidrjS7	192.168.206.128	58204	192.168.206.131	53	udp	dns	0.000240	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.115393	CpxiQc2zNCcjSZsZMb	192.168.206.128	41933	192.168.206.131	53	udp	dns	0.000307	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.176734	C6DUNE2Ie8GB5ELV6g	192.168.206.128	42493	192.168.206.131	53	udp	dns	0.000175	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.193868	CJVV5l3nU20HvriBC1	192.168.206.128	32910	192.168.206.131	53	udp	dns	0.000216	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.216142	Cb71M8yw4AGVS3soc	192.168.206.128	38719	192.168.206.131	53	udp	dns	0.000227	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.240602	C6Q8Ea1dXfuQg3h3d8	192.168.206.128	53179	192.168.206.131	53	udp	dns	0.000258	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.267030	CMuu9j4R3wV1gqWCbi	192.168.206.128	57793	192.168.206.131	53	udp	dns	0.000197	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.287781	CKfZJOgqePcIl07U8	192.168.206.128	51912	192.168.206.131	53	udp	dns	0.000277	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.310508	CCyvG93qC7zFDqiQA9	192.168.206.128	36722	192.168.206.131	53	udp	dns	0.000334	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.330661	C1733m7vt2sC9WAbj	192.168.206.128	48002	192.168.206.131	53	udp	dns	0.000388	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.352142	C8TEM23NmHYWaKl7Ze	192.168.206.128	59310	192.168.206.131	53	udp	dns	0.000289	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.374034	C4jYQLuLUSdA785Nj	192.168.206.128	55213	192.168.206.131	53	udp	dns	0.000208	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.392494	CKENsX1nulDVoX1RT3	192.168.206.128	55873	192.168.206.131	53	udp	dns	0.000233	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.410268	CCxNxi3aFli2579YXj	192.168.206.128	34254	192.168.206.131	53	udp	dns	0.000143	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.429200	CZoXFF5jSYGKUV2cl	192.168.206.128	58793	192.168.206.131	53	udp	dns	0.000258	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.448741	C8FHks2pcIDrlb0xRi	192.168.206.128	51486	192.168.206.131	53	udp	dns	0.000171	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.464916	CkGka14VfPeIuFmIDj	192.168.206.128	44332	192.168.206.131	53	udp	dns	0.000208	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.483625	CpDEDf2jdUlfUImm01	192.168.206.128	49805	192.168.206.131	53	udp	dns	0.000232	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.503084	CHQhkk4gq23BhEv4Y5	192.168.206.128	59175	192.168.206.131	53	udp	dns	0.000275	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.522318	CUF9oIBnYRbHQO1hf	192.168.206.128	34413	192.168.206.131	53	udp	dns	0.000253	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.541801	CIW2uc4naQ6ax4mSel	192.168.206.128	49531	192.168.206.131	53	udp	dns	0.000222	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.558927	CstFJhCmXzEWdEbVk	192.168.206.128	58327	192.168.206.131	53	udp	dns	0.000208	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.617871	Cl5SHt4ehXOsiOrFhb	192.168.206.128	57124	192.168.206.131	53	udp	dns	0.000171	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.639649	CwQhFPFNo36Zppjel	192.168.206.128	56358	192.168.206.131	53	udp	dns	0.000282	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.658256	C5e9zY3uYaWGfGRb2l	192.168.206.128	35616	192.168.206.131	53	udp	dns	0.000253	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.676314	CGnDYa137Oii00BkC5	192.168.206.128	40318	192.168.206.131	53	udp	dns	0.000178	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.694073	Cw3qJj3KEWMUMIK7k7	192.168.206.128	45226	192.168.206.131	53	udp	dns	0.000175	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.717069	CiDNPn4wUMq1Xq49V8	192.168.206.128	55370	192.168.206.131	53	udp	dns	0.000344	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.739284	Ctwq3T3F1kBWUTEiZi	192.168.206.128	49826	192.168.206.131	53	udp	dns	0.000214	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.764325	CYqXq832mYRK3hX61c	192.168.206.128	45719	192.168.206.131	53	udp	dns	0.000516	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811541.784410	Csy4BP3OexlTsYgMag	192.168.206.128	52122	192.168.206.131	53	udp	dns	0.000256	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
